datetime,solar_forecast_kw,load_kw,price_usd_kwh,p_grid_kw,p_ch_kw,p_dis_kw,p_curtail_kw,soc_kwh,model
2024-09-30 20:30:00,79.88721804094156,55.0,0.45,8.875715160711909e-10,24.887218062070744,2.2531485694296278e-08,2.2898809758190985e-09,100.0670590754101,Persistence
2024-09-30 21:30:00,77.53759398091388,50.0,0.45,8.874708531331662e-10,27.53759400202245,2.2511640341501682e-08,2.290543723576109e-09,126.22777335363496,Persistence
2024-09-30 22:30:00,69.07894736481417,45.0,0.15,2.2490470725132537e-08,24.078947407544078,2.25296184559458e-08,2.290180104738538e-09,149.10277336708646,Persistence
2024-09-30 23:30:00,54.981203004648016,41.33974596215562,0.15,2.263590668614553e-08,13.641457085461356,2.2620707828608902e-08,2.2876530509706797e-09,162.06215757446347,Persistence
2024-10-01 00:30:00,36.84210526123423,40.0,0.15,1.7549258865722313,2.4167081698130448e-08,1.4029688784182472,2.05762932582085e-09,160.58534825171878,Persistence
2024-10-01 01:30:00,16.44736842019385,41.33974596215562,0.15,20.63938517276197,2.287336882538221e-08,4.252992394121182,2.0480156599421183e-09,156.10851417437357,Persistence
2024-10-01 02:30:00,1.2218045112143998,45.0,0.15,39.76051732258033,2.2888210157410337e-08,4.017678191121903,2.0284129506098515e-09,151.87937925809427,Persistence
2024-10-01 03:30:00,0.0,50.0,0.15,46.36185399124582,2.295033340697764e-08,3.638146031697967,-6.544024895099707e-12,148.04975187810976,Persistence
2024-10-01 04:30:00,0.0,55.0,0.15,51.63416572739473,2.3004839867459615e-08,3.3658342956035727,-6.544514306717527e-12,144.50676843090798,Persistence
2024-10-01 05:30:00,0.0,58.66025403784439,0.15,55.500302042005835,2.3053435955770538e-08,3.1599520188854546,-6.545050789213488e-12,141.1805031697714,Persistence
2024-10-01 06:30:00,0.0,60.0,0.15,57.00483551589093,2.3098310586774708e-08,2.9951645072008417,-6.54527643691374e-12,138.0276984472929,Persistence
2024-10-01 07:30:00,0.0,58.66025403784439,0.15,55.802241499228394,2.3140603871940217e-08,2.8580125617500656,-6.54506574697868e-12,135.01926419375008,Persistence
2024-10-01 08:30:00,0.0,55.0,0.15,52.25856559777306,2.318075311880303e-08,2.7414344254011653,-6.544535374504428e-12,132.13354376798105,Persistence
2024-10-01 09:30:00,0.0,50.0,0.15,47.35801657549833,2.3218677567090944e-08,2.6419834477137987,-6.544001876501172e-12,129.35250858191904,Persistence
2024-10-01 10:30:00,0.0,45.0,0.15,42.44142738781785,2.3253447101909148e-08,2.5585726354290563,-6.543750844688734e-12,126.65927425092657,Persistence
2024-10-01 11:30:00,0.0,41.33974596215561,0.15,38.84719636952392,2.3282454430991886e-08,2.4925496159075946,-6.543749931752191e-12,124.03553783524744,Persistence
2024-10-01 12:30:00,0.0,40.0,0.15,37.5531496085897,2.3301806370895445e-08,2.4468504147055636,-6.5438132659953935e-12,121.45990584190463,Persistence
2024-10-01 13:30:00,0.0,41.33974596215561,0.15,38.91738101341558,2.33094443325438e-08,2.422364972042929,-6.543860151087902e-12,118.91004799874023,Persistence
2024-10-01 14:30:00,0.0,45.0,0.15,42.58423925585528,2.3307350795791835e-08,2.415760767445539,-6.543956477838948e-12,116.36714194988693,Persistence
2024-10-01 15:30:00,7.80075187929194,50.0,0.15,39.803534636461144,2.3316521871696564e-08,2.3957135096088438,2.045403394602239e-09,113.84533827771251,Persistence
2024-10-01 16:30:00,25.845864660304617,55.0,0.45,9.417462388851235e-10,2.242853152297546e-08,29.154135363223137,2.040974287008813e-09,83.15677475878472,Persistence
2024-10-01 17:30:00,43.984962403718406,58.66025403784439,0.45,9.40990064556015e-10,2.255726523141027e-08,14.675291657785428,2.0431647275362673e-09,67.70909935096631,Persistence
2024-10-01 18:30:00,59.58646616230229,60.0,0.45,9.377192988420046e-10,2.4324197330217306e-08,0.4135338631399624,2.0557791346675554e-09,67.27380057076908,Persistence
2024-10-01 19:30:00,70.676691725633,58.66025403784439,0.45,8.889318616908102e-10,12.016437709014975,2.262002687592561e-08,2.2826010311560687e-09,78.68941637052274,Persistence
2024-10-01 20:30:00,74.99999999608396,55.0,0.45,8.88545406235271e-10,20.000000017219783,2.2531869438524737e-08,2.284587675904276e-09,97.68941636316379,Persistence
2024-10-01 21:30:00,73.21428571046292,50.0,0.45,8.884111147872671e-10,23.2142857315738,2.2507744030720403e-08,2.2852692494314234e-09,119.74298778446654,Persistence
2024-10-01 22:30:00,65.31954886876986,45.0,0.15,2.291100072763427e-08,20.3195489119159,2.2520053954258014e-08,2.2850117140598266e-09,139.0465592270813,Persistence
